name,latency,read_uncached,write,price
Samsung M378B5173QH0-YK0 4GB,35,11895,7375,NA
Samsung M378B5273CH0-CH9 4GB,26,12656,8171,NA
Samsung M378B5273CH0-CK0 4GB,28,13336,9175,NA
Samsung M378B5273DH0-CH9 4GB,25,13063,8502,NA
Samsung M378B5273DH0-CK0 4GB,27,13804,9437,NA
Samsung M378B5273EB0-CK0 4GB,25,14086,9415,NA
Samsung M378B5273TB0-CK0 4GB,27,11522,7133,NA
Samsung M378B5673EH1-CF8 2GB,28,12725,7456,NA
Samsung M378B5673EH1-CH9 2GB,26,13843,8665,NA
Samsung M378B5673FH0-CF8 2GB,42,9409,6650,NA
Samsung M378B5673FH0-CH9 2GB,26,13725,8447,NA
Samsung M378B5673GB0-CH9 2GB,24,12914,8449,NA
Samsung M378B5773CH0-CH9 2GB,26,12639,7783,NA
Samsung M378B5773CH0-CK0 2GB,33,11835,8741,NA
Samsung M378B5773DH0-CH9 2GB,26,12195,7593,NA
Samsung M378B5773DH0-CK0 2GB,27,12865,9244,NA
Samsung M378B5773QB0-CK0 2GB,26,12701,8511,NA
Samsung M378B5773SB0-CK0 2GB,27,11005,7982,NA
Samsung M379B5273DH0-YK0 4GB,22,15965,11031,NA
Samsung M379B5773DH0-YK0 2GB,25,13625,9387,NA
Samsung M386B4G70DM0-CMA4 32GB,40,8364,7268,$172.90
Samsung M386B4G70DM0-YK03 32GB,37,10152,7622,$314.99
Samsung M386B4G70DM0-YK04 32GB,34,8157,9381,$326.40*
Samsung M391B1G73BH0-CK0 8GB,25,15289,10294,$72.39
Samsung M391B1G73BH0-YK0 8GB,30,11381,6417,$77.47
Samsung M391B1G73QH0-CK0 8GB,28,12205,8031,NA
Samsung M391B1G73QH0-YK0 8GB,27,14343,9306,$77.47
Samsung M391B2873EH1-CF8 1GB,29,9818,6615,$35.64
Samsung M391B5173QH0-YK0 4GB,30,11670,8684,$69.00*
Samsung M391B5273DH0-CK0 4GB,27,12694,8883,$25.00
Samsung M391B5673EH1-CH9 2GB,26,12822,8996,$14.00
Samsung M391B5673FH0-CH9 2GB,28,13257,8450,$15.99
Samsung M391B5773CH0-CH9 2GB,31,9172,8582,$24.74
Samsung M391B5773DH0-CK0 2GB,28,10971,9808,$72.00
Samsung M392B5170EM1-CH9 4GB,29,10543,7522,$42.00
Samsung M393B1G70BH0-CK0 8GB,45,8748,6875,$157.95
Samsung M393B1G70QH0-CMA 8GB,42,8141,5525,$52.07
Samsung M393B1G70QH0-YK0 8GB,30,10597,10176,$45.72
Samsung M393B1G73BH0-YH9 8GB,33,9475,8431,$157.95
Samsung M393B1G73QH0-CMA 8GB,31,11242,9300,$101.00
Samsung M393B1K70BH1-CH9 8GB,37,9429,7893,$19.95
Samsung M393B1K70CH0-CH9 8GB,29,10267,7459,$38.10
Samsung M393B1K70CH0-YH9 8GB,38,8695,7411,$49.88
Samsung M393B1K70CHD-CH9 8GB,29,10431,8563,$26.74
Samsung M393B1K70DH0-CH9 8GB,35,9058,7145,$37.99
Samsung M393B1K70DH0-CK0 8GB,29,10800,8088,$82.50*
Samsung M393B1K70DH0-YH9 8GB,34,9139,7670,$33.66
Samsung M393B1K70DH0-YK0 8GB,31,10045,8563,$38.62
Samsung M393B1K70PH0-YK0 8GB,31,10097,9716,$157.95
Samsung M393B1K70QB0-CK0 8GB,32,9525,7127,NA
Samsung M393B1K70QB0-CMA 8GB,25,12161,10368,NA
Samsung M393B1K70QB0-YK0 8GB,31,9845,8157,$87.89*
Samsung M393B2G70BH0-CK0 16GB,32,10432,9342,$59.10
Samsung M393B2G70BH0-YH9 16GB,46,7717,7172,$57.15
Samsung M393B2G70BH0-YK0 16GB,33,9938,8543,$59.37
Samsung M393B2G70DB0-CMA 16GB,36,9875,8086,$157.95
Samsung M393B2G70DB0-YK0 16GB,35,8982,7487,$74.99
Samsung M393B2G70QH0-CMA 16GB,39,9854,8740,$99.99*
Samsung M393B2G70QH0-YK0 16GB,58,5966,5086,$157.95
Samsung M393B4G70BM0-YH9 32GB,41,9170,6648,$135.00
Samsung M393B5170DZ1-CH9 4GB,31,9524,8988,$23.81
Samsung M393B5170EH1-CH9 4GB,31,10707,8373,$23.81
Samsung M393B5170FH0-CH9 4GB,32,9703,8760,$24.95
Samsung M393B5170FH0-CK0 4GB,27,11812,7302,NA
Samsung M393B5170FHD-CF8 4GB,34,6634,3281,$33.02
Samsung M393B5170GB0-CK0 4GB,35,9339,7938,NA
Samsung M393B5170GB0-CMA 4GB,29,11176,9784,NA
Samsung M393B5270CH0-CH9 4GB,34,10697,8801,$29.21
Samsung M393B5270DH0-CK0 4GB,35,8545,7902,$40.64
Samsung M393B5270DH0-YH9 4GB,32,9086,7725,$24.99
Samsung M471B1G73AH0-CH9 8GB,36,8283,5247,NA
Samsung M471B1G73BH0-CH9 8GB,29,10767,6548,NA
Samsung M471B1G73BH0-CK0 8GB,30,12425,8496,NA
Samsung M471B1G73BH0-YH9 8GB,29,9497,5051,NA
Samsung M471B1G73BH0-YK0 8GB,30,10978,7233,$58.99
Samsung M471B1G73CB0-CK0 8GB,28,12510,8565,$136.99*
Samsung M471B1G73CB0-YK0 8GB,31,11258,8023,$124.95*
Samsung M471B1G73DB0-YK0 8GB,31,11269,7740,$49.99*
Samsung M471B1G73DM0-YK0 8GB,30,10432,6075,NA
Samsung M471B1G73DX0-YK0 8GB,29,11347,6639,NA
Samsung M471B1G73EB0-CMA 8GB,30,10216,8766,NA
Samsung M471B1G73EB0-YK0 8GB,32,11389,7625,$39.00
Samsung M471B1G73QH0-YK0 8GB,31,11014,7490,NA
Samsung M471B5173BH0-CH9 4GB,35,8429,4531,NA
Samsung M471B5173BH0-CK0 4GB,31,11384,7221,NA
Samsung M471B5173BH0-YK0 4GB,30,11936,7955,$21.00
Samsung M471B5173CB0-YK0 4GB,28,12486,8001,$21.00
Samsung M471B5173DB0-YK0 4GB,30,11741,7733,$53.70
Samsung M471B5173EB0-YK0 4GB,30,12047,7731,$16.52
Samsung M471B5173QH0-YK0 4GB,30,11614,7581,$40.00*
Samsung M471B5273CH0-CH9 4GB,31,8626,5625,NA
Samsung M471B5273CH0-CK0 4GB,29,11688,8161,$20.00
Samsung M471B5273CH0-YK0 4GB,29,11751,8199,$20.00
Samsung M471B5273CM0-CK0 4GB,27,13440,9347,NA
Samsung M471B5273DH0-CH9 4GB,32,8634,5521,$21.00
Samsung M471B5273DH0-CK0 4GB,28,12442,8457,$15.52
Samsung M471B5273DH0-YK0 4GB,28,11724,8639,NA
Samsung M471B5273DM0-CK0 4GB,27,13543,10007,NA
Samsung M471B5273EB0-CH9 4GB,30,9104,6626,NA
Samsung M471B5273EB0-CK0 4GB,28,12476,8486,$20.00
Samsung M471B5273EB0-YK0 4GB,30,12437,8557,NA
Samsung M471B5673EH1-CF8 2GB,30,9135,6006,NA
Samsung M471B5673FH0-CF8 2GB,30,10539,6823,$9.99
Samsung M471B5673FH0-CH9 2GB,32,9547,7202,$9.99
Samsung M471B5773CHS-CH9 2GB,30,10109,6848,$22.99
Samsung M471B5773DH0-CH9 2GB,31,10040,6843,$74.75*
Samsung M471B5773DH0-CK0 2GB,27,12186,7759,$24.99
Samsung M473B5273DH0-YK0 4GB,30,12566,8678,NA
SanMax Technologies Inc. 8G28N1P-16K 8GB,27,12375,10020,NA
SanMax Technologies Inc. 8G28N1P-16KL-BK8 8GB,26,15033,10314,NA
SanMax Technologies Inc. SMD-4G28H2P-16KL 4GB,26,13829,7326,NA
SanMax Technologies Inc. SMD-4G28NP-16KL 4GB,26,13967,7619,NA
SanMax Technologies Inc. SMD-4G68CP-16K 4GB,26,13753,9039,NA
SanMax Technologies Inc. SMD-4G68CP-16KL-BK 4GB,27,12403,9526,NA
SanMax Technologies Inc. SMD-4G68H1P-16K 4GB,27,13348,9439,NA
SanMax Technologies Inc. SMD-4G68HP-16K 4GB,24,13343,10771,NA
SanMax Technologies Inc. SMD-8G28C1P-16K 8GB,27,14151,9565,NA
SanMax Technologies Inc. SMD-8G28C2G-16K 8GB,25,16297,10175,NA
SanMax Technologies Inc. SMD-8G28NP-16K 8GB,24,14695,9673,NA
SanMax Technologies Inc. SMD-N4G28C1P-16KL 4GB,28,12457,6984,NA
SanMax Technologies Inc. SMD3L-S8G28HA-16K 8GB,27,9550,5083,NA
Silicon Power Computer & Communications DBLT2GN568,24,14139,7919,NA
Silicon Power Computer & Communications DBLT4GN128S 4GB,27,11209,5608,NA
Silicon Power Computer & Communications DBLT4GN568,25,12486,7050,NA
Silicon Power Computer & Communications DBLT8GN128,27,11300,6211,NA
Silicon Power Computer & Communications DCLT4GN128,26,12889,7870,NA
Silicon Power Computer & Communications DCLT4GN128S 4GB,25,14604,8669,NA
Silicon Power Computer & Communications DCLT4GN568,24,14258,8890,NA
Silicon Power Computer & Communications DCLT8GN128,24,12781,7716,NA
Silicon Power Computer & Communications DCLT8GN128S 8GB,26,12892,8095,NA
Silicon Power Computer & Communications SP004GLSTU160N02 4GB,40,8757,6090,NA
Silicon Power Computer & Communications SP008GBLTU160N02 8GB,27,13318,8484,NA
Silicon Power Computer & Communications SP008GLLTU160N02 8GB,28,10644,5315,NA
Silicon Power Computer & Communications SP008GLSTU160N01 8GB,29,9587,5277,NA
Silicon Power Computer & Communications SP008GLSTU160N02 8GB,28,12003,8052,NA
Silicon Power Computer & Communications SP008GXLYU240NSA 8GB,22,16065,10816,NA
Silicon Power Computer & Communications SP008GXLYU24ANSA 8GB,24,16216,10669,NA
SK Hynix HMT151R7BFR4C-H9 4GB,30,10102,8789,NA
SK Hynix HMT151R7TFR4C-H9 4GB,31,9630,7719,NA
SK Hynix HMT31GR7BFR4A-H9 8GB,30,9674,8066,NA
SK Hynix HMT31GR7BFR4C-H9 8GB,34,9675,8569,NA
SK Hynix HMT31GR7BFR4C-PB 8GB,30,10161,9022,NA
SK Hynix HMT31GR7CFR4A-H9 8GB,36,8601,7845,NA
SK Hynix HMT325S6BFR8C-H9 2GB,28,10538,7190,NA
SK Hynix HMT325S6CFR8C-H9 2GB,33,10272,6961,NA
SK Hynix HMT325S6CFR8C-PB 2GB,36,8041,6254,NA
SK Hynix HMT325U6BFR8C-H9 2GB,26,12184,7301,NA
SK Hynix HMT325U6CFR8C-H9 2GB,26,12400,7146,NA
SK Hynix HMT325U6CFR8C-PB 2GB,31,12558,8520,NA
SK Hynix HMT325U6EFR8C-PB 2GB,47,10040,7722,NA
SK Hynix HMT351S6BFR8C-H9 4GB,32,9044,5737,NA
SK Hynix HMT351S6CFR8A-PB 4GB,29,12608,8948,NA
SK Hynix HMT351S6CFR8C-H9 4GB,33,8373,5426,NA
SK Hynix HMT351S6CFR8C-PB 4GB,29,11558,7953,NA
SK Hynix HMT351S6EFR8A-PB 4GB,29,12718,8989,NA
SK Hynix HMT351S6EFR8C-PB 4GB,30,12306,8380,NA
SK Hynix HMT351U6BFR8C-H9 4GB,26,13258,8006,NA
SK Hynix HMT351U6CFR8C-H9 4GB,26,13544,8640,NA
SK Hynix HMT351U6CFR8C-PB 4GB,27,13732,9170,NA
SK Hynix HMT351U6EFR8C-PB 4GB,29,13017,8717,NA
SK Hynix HMT351U7CFR8C-PB 4GB,39,10786,8052,NA
SK Hynix HMT41GR7AFR8C-RD 8GB,29,11574,7779,NA
SK Hynix HMT41GS6AFR8A-PB 8GB,31,11664,8104,NA
SK Hynix HMT41GS6AFR8C-PB 8GB,27,12689,7860,NA
SK Hynix HMT41GS6BFR8A-PB 8GB,30,11879,8020,NA
SK Hynix HMT41GS6BFR8A-RD 8GB,27,13335,9578,NA
SK Hynix HMT41GS6DFR8A-PB 8GB,29,11451,6760,NA
SK Hynix HMT41GS6MFR8C-PB 8GB,32,11683,7769,NA
SK Hynix HMT41GU6AFR8A-PB 8GB,29,12777,7867,NA
SK Hynix HMT41GU6AFR8C-PB 8GB,28,13071,8842,NA
SK Hynix HMT41GU6BFR8A-PB 8GB,29,13196,8627,NA
SK Hynix HMT41GU6BFR8C-PB 8GB,28,13774,8923,NA
SK Hynix HMT41GU6DFR8A-PB 8GB,28,13052,7941,NA
SK Hynix HMT41GU6MFR8C-PB 8GB,28,13326,8907,NA
SK Hynix HMT41GU7AFR8A-PB 8GB,36,10358,7479,NA
SK Hynix HMT425U6AFR6C-PB 2GB,28,11788,7564,NA
SK Hynix HMT451S6AFR8A-PB 4GB,30,11687,7728,NA
SK Hynix HMT451S6AFR8C-PB 4GB,40,10467,6856,NA
SK Hynix HMT451S6BFR8A-PB 4GB,30,11979,7719,NA
SK Hynix HMT451S6BFR8A-RD 4GB,26,13967,9126,NA
SK Hynix HMT451S6DFR8A-PB 4GB,28,11487,6097,NA
SK Hynix HMT451S6MFR8A-PB 4GB,32,10395,6583,NA
SK Hynix HMT451S6MFR8C-H9 4GB,27,13617,7471,NA
SK Hynix HMT451S6MFR8C-PB 4GB,28,11873,6926,NA
SK Hynix HMT451U6AFR8A-PB 4GB,30,12763,7488,NA
SK Hynix HMT451U6AFR8C-PB 4GB,27,13568,8113,NA
SK Hynix HMT451U6BFR8A-PB 4GB,27,12983,7543,NA
SK Hynix HMT451U6BFR8C-PB 4GB,28,13705,8289,NA
SK Hynix HMT451U7AFR8C-RD 4GB,25,13845,9751,NA
Smart Modular SF5641G8CJ8NWMNSEG 8GB,32,10611,6758,NA
Smart Modular SH564128FH8N0QHSCG 4GB,26,11265,6458,NA
Smart Modular SH564128FH8N0QHSCR 4GB,26,12455,6845,NA
Smart Modular SH564128FH8N0QNSCG 4GB,31,13205,9387,NA
Smart Modular SH564128FH8N0TNSDG 4GB,26,12826,7869,NA
Smart Modular SH564128FH8N6TNSQG 4GB,28,13178,7827,NA
Smart Modular SH564128FH8NZPHSCG 4GB,33,8425,5501,NA
Smart Modular SH564128FH8NZQNSCG 4GB,28,9384,5485,NA
Smart Modular SH564128FJ8NWRNSQG 4GB,29,11909,7163,NA
Smart Modular SH564128FJ8NWRNSQR 4GB,37,10623,7583,NA
Smart Modular SH564128FJ8NZRNSDG 4GB,30,11354,8116,NA
Smart Modular SH564128FJ8NZRNSDR 4GB,38,6429,4139,NA
Smart Modular SH5641G8FH8N6TNSQG 8GB,29,12644,8437,NA
Smart Modular SH5641G8FJ8NWRNSQG 8GB,33,9370,4662,NA
Smart Modular SH564568FH8N0QHSCG 2GB,26,10841,7493,NA
Smart Modular SH564568FH8NZPHSCG 2GB,27,11677,7456,NA
Smart Modular SH564568FH8NZPHSCR 2GB,28,10808,7217,NA
SpecTek Incorporated DATEN 4GD16 11/14 4GB,26,13517,8419,NA
Strontium EVMT4G1333U86S 4GB,25,11036,6891,NA
Strontium EVMT4G1600U86S 4GB,26,14176,9914,NA
Strontium EVMT4G1600U88S 4GB,27,10920,6141,NA
Strontium EVMT8G1333U86S 8GB,27,13236,7922,NA
Strontium EVMT8G1600U86S 8GB,31,11703,7213,NA
Strontium SRT4G86U1-H9H 4GB,26,12843,8362,NA
Strontium SRT4G86U1-H9M 4GB,24,13348,8666,NA
Strontium SRT4G86U1-P9H 4GB,25,13521,8433,NA
Strontium SRT4G88U1-P9H 4GB,31,10522,6996,NA
Strontium SRT8G86S1-P9H 8GB,29,12098,9113,NA
Strontium SRT8G86U0-H9M 8GB,27,9266,4385,NA
Strontium SRT8G86U1-H9M 8GB,28,9112,4454,NA
Strontium SRT8G86U1-P9H 8GB,27,12171,7517,NA
Strontium SRT8G86U1-P9M 8GB,26,13544,9077,NA
Strontium SRT8G86U2-P9M 8GB,23,13121,7579,NA
Super Talent OP54700 10/12 2M 4GB,25,14040,8168,NA
Super Talent SUPERTALENT 2GB,27,12083,7240,NA
Super Talent SUPERTALENT01 4GB,26,12791,8250,NA
Super Talent SUPERTALENT02 4GB,27,12858,8319,NA
takeMS International AG TMS2GB364D081139PE 2GB,27,10007,8524,NA
takeMS International AG TMS2GB364E081139EM 2GB,27,14670,7968,NA
takeMS International AG TMS4GB364E081169EM 4GB,29,10026,7495,NA
takeMS International AG TMS8GB364F08116BPP 8GB,29,7443,3538,NA
takeMS – Ultron AG TMS8GB364F081139PE 8GB,26,9644,4589,NA
Team Group Inc. Dark-1600 4GB,25,14253,8716,NA
Team Group Inc. Dark-1866 4GB,25,15815,9642,NA
Team Group Inc. Dark-2133 4GB,22,16574,11161,NA
Team Group Inc. Dark-2400 4GB,21,16896,11920,NA
Team Group Inc. Quad-Vulcan-1600 8GB,26,12643,7763,NA
Team Group Inc. Quad-Xtreem-LV2400 2GB,27,12772,6598,NA
Team Group Inc. Team--Elite-1333 4GB,26,12598,7952,NA
Team Group Inc. Team--Elite-1600 4GB,26,13196,8571,NA
Team Group Inc. Team-Elite-1066 4GB,28,12451,6403,NA
Team Group Inc. Team-Elite-1333 4GB,27,12585,7715,NA
Team Group Inc. Team-Elite-1600 8GB,27,13136,8530,NA
Team Group Inc. Team-Elite-1866 8GB,27,14087,10209,NA
Team Group Inc. TEAMGROUP-SD3-1333 8GB,33,7873,4029,NA
Team Group Inc. TEAMGROUP-SD3-1600 4GB,28,11235,6989,NA
Team Group Inc. TEAMGROUP-UD3-1333 4GB,27,12078,7693,NA
Team Group Inc. TEAMGROUP-UD3-1600 8GB,27,13324,8080,NA
Team Group Inc. TEAMGROUP-UD3-2133 4GB,22,15097,10454,NA
Team Group Inc. TEAMGROUP-UD3-2400 8GB,23,16899,11104,NA
Team Group Inc. Vulcan 1600 4GB,27,13476,7680,NA
Team Group Inc. Vulcan-1600 4GB,26,14229,8803,NA
Team Group Inc. Vulcan-1866 4GB,25,14948,9505,NA
Team Group Inc. Vulcan-2133 4GB,23,15371,10154,NA
Team Group Inc. Vulcan-2400 4GB,23,15615,9980,NA
Team Group Inc. Xteem-LV-1866 4GB,24,15474,9974,NA
Team Group Inc. Xtreem LV-1600 2GB,20,16463,10894,NA
Team Group Inc. Xtreem-LV-2000 2GB,22,15924,10642,NA
Team Group Inc. Xtreem-LV-2133 4GB,22,15092,10848,NA
Team Group Inc. Xtreem-LV-2400 4GB,22,16800,11634,NA
Team Group Inc. Xtreem-LV-2600 4GB,19,17961,12886,NA
Team Group Inc. Xtreem-LV-2666 4GB,21,17026,10868,NA
Team Group Inc. ZEUS-1600 4GB,23,16668,10110,NA
Team Group Inc. ZEUS-2133 8GB,23,14900,9785,NA
Teikon TMT251U6EFR8C-PBHC 4GB,27,13530,9155,NA
Teikon TMT41GS6BFR8A-PBHC 8GB,28,10398,5420,NA
Teikon TMT41GU6BFR8C-PBHJ 8GB,31,8283,4357,NA
Teikon TMT451U6AFR8C-PBHJ 4GB,26,14576,8364,NA
Teikon TMT451U6FFR8C-PBEJ 4GB,23,14216,8734,NA
Transcend Information JM1066KSN-4G 4GB,29,11700,7149,NA
Transcend Information JM1333KLH-4G 4GB,28,11477,6219,NA
Transcend Information JM1333KLH-8G 8GB,27,11498,6556,NA
Transcend Information JM1333KLN-2G 2GB,27,12999,7085,NA
Transcend Information JM1333KLN-4G 4GB,26,12404,7590,NA
Transcend Information JM1333KLN-4GK 2GB,26,13567,8083,NA
Transcend Information JM1333KLN-8GK 4GB,26,13197,8069,NA
Transcend Information JM1333KLU-2G 2GB,24,12750,8415,NA
Transcend Information JM1333KSH-8G 8GB,29,11150,8118,NA
Transcend Information JM1333KSN-4G 4GB,28,9837,6753,NA
Transcend Information JM1600KLH-16GK 8GB,27,13949,9269,NA
Transcend Information JM1600KLH-4G 4GB,27,12327,7257,NA
Transcend Information JM1600KLH-8G 8GB,26,12752,7669,NA
Transcend Information JM1600KLH-8GK 4GB,24,15493,9057,NA
Transcend Information JM1600KLN-4G 4GB,26,13530,9130,NA
Transcend Information JM1600KLN-8GK 4GB,23,15843,9888,NA
Transcend Information JM1600KSH-4G 4GB,27,10449,6944,NA
Transcend Information JM1600KSH-8G 8GB,30,11018,7005,NA
Transcend Information TS1GLK64V3H 8GB,34,10186,6033,NA
Transcend Information TS1GLK64V6H 8GB,28,11823,7713,NA
Transcend Information TS1GLK64W6H 8GB,27,14488,9873,NA
Transcend Information TS1GSK64V3H 8GB,29,8203,4447,NA
Transcend Information TS1GSK64V6H 8GB,28,11921,8821,NA
Transcend Information TS1GSK64W6H 8GB,30,10785,6978,NA
Transcend Information TS256MSK64V3N 2GB,26,9705,7679,NA
Transcend Information TS2GLK64W6Q 16GB,41,7614,6613,NA
Transcend Information TS512MLK64V3N 4GB,21,14922,10216,NA
Transcend Information TS512MLK64V6H 4GB,29,13121,7881,NA
Transcend Information TS512MLK64V6N 4GB,26,13117,8302,NA
Transcend Information TS512MSK64V3H 4GB,26,11008,7546,NA
Transcend Information TS512MSK64W6H 4GB,29,12016,8003,NA
Transcend Information TS9W9NESD-I 8GB,29,13367,10159,NA
Transcend Information TX2000KLN-8GK 4GB,25,12552,11292,NA
Transcend Information TX2000KLU-4GK 2GB,25,13165,9616,NA
Transcend Information TX2000KLU-6GK 2GB,27,11480,6821,NA
Transcend Information TX2133KLH-16GK 8GB,23,14962,11180,NA
Transcend Information TX2133KLN-8GK 4GB,23,15758,10801,NA
Transcend Information TX2400KLN-8GK 4GB,20,17546,11840,NA
Transcend Information TX2400KLU-4GK 2GB,18,17940,12095,$83.16*
TwinMOS 9DCCCO4E-MATP 8GB,25,9885,5310,NA
TwinMOS 9DECBNZB-TATP 4GB,27,9048,4466,NA
TwinMOS 9DNCCO4E-TATP 8GB,27,10259,5208,NA
TwinMOS 9DNPBNZB-TATP 4GB,25,12512,8393,NA
TwinMOS 9DSDBNZB-5AMP 4GB,29,8392,4093,NA
TwinMOS 9DSEBOZE-TATP 8GB,31,8181,4049,NA
TwinMOS 9DSSCO4H-TATP 8GB,26,10601,5292,NA
Unifosa Corporation GU512303EP0202 2GB,26,13295,8097,NA
Unifosa Corporation HU524303EP0200 2GB,27,12739,7202,NA
Unifosa Corporation HU564403EP0200 4GB,27,13156,7618,NA
Unifosa Corporation HU564404EP0200 4GB,26,14094,9463,NA
Unigen Corporation UG25U6400N8SU-BDO 2GB,26,12819,8561,NA
Unigen Corporation UG51U6400N8SU-ACF 4GB,28,8418,4437,NA
V-Color Technology Inc. TD4G16C11-H11 4GB,24,13329,8661,NA
V-Color Technology Inc. TD4G16C9-Z8 4GB,27,12194,7220,NA
V-Color Technology Inc. TD4G8C11-H11 4GB,26,14084,8065,NA
V-Color Technology Inc. TD8G16C9-OC16AK 8GB,25,15792,9979,NA
V-Color Technology Inc. TN8G16C11-H11 8GB,29,11317,7725,NA
Visipro. 4GB,26,12634,7321,NA
Wilk Elektronik S.A. GR1333D364L9/4G 4GB,27,12252,7042,NA
Wilk Elektronik S.A. GR1333D364L9/8G 8GB,26,10795,5925,NA
Wilk Elektronik S.A. GR1333S364L9/4G 4GB,29,12378,8385,NA
Wilk Elektronik S.A. GR1333S364L9/8G 8GB,31,11062,6877,NA
Wilk Elektronik S.A. GR1600D364L11/4G 4GB,25,14236,8939,NA
Wilk Elektronik S.A. GR1600D364L11/8G 8GB,27,11461,6647,NA
Wilk Elektronik S.A. GR1600D364L11S/4G 4GB,26,13991,8807,NA
Wilk Elektronik S.A. GR1600S364L11/8G 8GB,28,11884,8332,NA
Wilk Elektronik S.A. GR1600S3V64L11/8G 8GB,32,11671,8481,NA
Wilk Elektronik S.A. GY1600D364L10/8G 8GB,26,12603,7532,NA
Wilk Elektronik S.A. GY1600D364L9/4G 4GB,26,14606,9144,NA
Wilk Elektronik S.A. GY1600D364L9S/4G 4GB,26,12910,7298,NA
Wilk Elektronik S.A. GY1866D364L10/8G 8GB,26,13969,8205,NA
Wilk Elektronik S.A. GY1866D364L9A/4G 4GB,24,12665,7411,NA
Wilk Elektronik S.A. GY1866D364L9AS/4G 4GB,21,17784,11842,NA
